timestamp[ms],left_dx[um],left_dy[um],left_dt[us],shutterLL44shutterHLright_dx[um],right_dy[um],right_dt[us],shutterLR,shutterHR,waterPin
14481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14621,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14641,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14701,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14741,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14901,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14921,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14961,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
14981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15321,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15361,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15561,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15581,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15621,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15641,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15701,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
15981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16621,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16641,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16701,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16721,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
16981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17621,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17641,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17701,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
17981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18541,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18561,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18621,5737.411,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18641,-5744.882,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18701,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
18981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19601,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19621,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19641,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19701,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
19981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20061,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20121,7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20181,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20601,-7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20621,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20641,0.000,7.471,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20661,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20681,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20701,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20721,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20741,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20761,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20781,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20801,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20821,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20841,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20861,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20881,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20901,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20921,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20941,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20961,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
20981,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21001,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21021,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21041,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21061,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21081,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21101,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21121,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21141,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21161,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21181,-7.471,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21201,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21221,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21241,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21261,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21281,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21301,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21321,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21341,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21361,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21381,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21401,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21421,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21441,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21461,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21481,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21501,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21521,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21541,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21561,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
21581,0.000,0.000,20000.000,0,114,0.000,0.000,20000.000,0,240,0
